age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
29.0, Private,152238.44, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,142728.61, Bachelors,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,200496.72, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,361374.47, Assoc-acdm,13.0, Never-married, Sales, Not-in-family, Black, Female,0.0,0.0,35.0, United-States, <=50K
30.0, Local-gov,211357.62, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,224178.22, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,13492.0, HS-grad,9.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,45.0, United-States, >50K
38.0, Private,223953.89, HS-grad,9.0, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, ?, <=50K
34.0, Private,226680.23, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,192220.8, 11th,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,161610.77, Prof-school,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,99999.0,0.0,40.0, United-States, <=50K
18.655289, Private,147282.78, Some-college,12.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Self-emp-not-inc,57315.656, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,289610.8, Assoc-voc,13.0, Separated, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,144059.88, Assoc-acdm,12.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
19.0, State-gov,181803.89, Masters,16.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,35.0, Philippines, <=50K
17.0, Private,181862.7, 11th,9.0, Never-married, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,0.0,0.0,35.0, United-States, <=50K
39.0, Self-emp-inc,82716.85, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
31.0, Private,148247.84, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Self-emp-inc,122035.9, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,85774.46, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,147801.38, Some-college,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,115829.18, Assoc-voc,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Private,13492.0, HS-grad,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,13492.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Self-emp-inc,146423.67, Bachelors,14.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,131492.78, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
38.0, Private,117617.26, HS-grad,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,119497.88, 12th,9.0, Divorced, Tech-support, Wife, Black, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Self-emp-not-inc,184335.88, Assoc-voc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, State-gov,105710.08, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Self-emp-inc,168884.94, Prof-school,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
46.0, Private,181268.03, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,162382.02, Masters,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
43.0, Private,13492.0, 10th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,107866.055, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,215978.19, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, Black, Female,0.0,0.0,34.525997, United-States, >50K
36.0, Private,211803.34, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,188919.5, 12th,9.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,20.0, Puerto-Rico, <=50K
55.0, State-gov,119248.59, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Private,124738.71, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
44.0, Private,13492.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,170600.56, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,134978.16, Bachelors,12.0, Never-married, Transport-moving, Own-child, White, Male,99999.0,0.0,40.0, United-States, <=50K
47.0, Private,139257.23, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
36.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
32.0, State-gov,117011.1, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,30.0, United-States, >50K
23.0, Private,312961.4, Bachelors,10.0, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Cuba, <=50K
41.0, Private,101509.66, 10th,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,169998.7, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Self-emp-inc,130680.03, 9th,9.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Puerto-Rico, >50K
35.0, State-gov,201995.1, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,35.0, United-States, <=50K
62.0, Private,57793.105, 9th,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, Dominican-Republic, <=50K
50.0, Private,43666.305, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,13492.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, ?,13492.0, HS-grad,9.0, Divorced, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Self-emp-not-inc,39090.49, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,24.379757, United-States, >50K
18.0, Private,55444.2, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
36.0, Private,243295.14, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,176493.31, HS-grad,9.0, Widowed, Other-service, Not-in-family, White, Female,99999.0,0.0,40.0, United-States, <=50K
37.0, Private,58451.78, Doctorate,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
45.0, Private,179717.52, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
18.0, Self-emp-inc,173855.69, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,220669.9, HS-grad,9.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,1210504.0, 11th,6.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Local-gov,149964.25, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0.0,0.0,52.0, Puerto-Rico, <=50K
43.0, Private,13492.0, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, South, >50K
24.0, Self-emp-not-inc,216884.97, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
64.0, State-gov,24823.248, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,25781.53,0.0,40.0, United-States, >50K
28.0, Private,203087.53, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,69951.64, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
37.0, Private,168360.06, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,251412.42, Bachelors,12.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,198234.36, Assoc-acdm,13.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Private,147922.34, Assoc-acdm,12.0, Divorced, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Self-emp-inc,123156.914, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,1.0, United-States, <=50K
47.0, Private,220566.1, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,46.172447, United-States, <=50K
44.0, Self-emp-inc,13492.0, Masters,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
26.0, Private,160648.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,1.0, Puerto-Rico, <=50K
46.0, Private,174533.88, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
21.861952, Private,307297.3, 5th-6th,9.0, Never-married, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K
31.0, Private,89019.55, 12th,9.0, Never-married, Farming-fishing, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
57.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,208249.83, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,482785.53, Masters,16.0, Never-married, Prof-specialty, Unmarried, Black, Female,0.0,0.0,1.0, United-States, <=50K
33.0, Federal-gov,35269.08, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,99999.0,0.0,17.166714, United-States, >50K
41.0, Private,312651.0, HS-grad,9.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,145450.6, Bachelors,13.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,1.0, United-States, <=50K
49.0, Self-emp-inc,13492.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
40.0, Private,132702.33, Masters,14.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
32.0, Private,73969.82, 5th-6th,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
31.0, Private,115524.93, Some-college,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
48.0, Private,105491.88, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,168188.34, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,224536.38, 7th-8th,1.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Federal-gov,95571.516, Assoc-acdm,13.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,24.001543, England, >50K
29.0, Private,182324.56, Masters,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
21.0, Private,113779.625, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, >50K
43.0, Private,242504.14, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,73430.12, HS-grad,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
20.0, Private,13492.0, Doctorate,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
25.0, Private,210965.34, Some-college,11.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
20.0, State-gov,323230.8, Assoc-voc,13.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,32.0, Puerto-Rico, <=50K
53.0, Private,144050.75, 9th,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, El-Salvador, <=50K
31.0, Local-gov,78453.195, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
44.0, Private,124102.48, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Self-emp-inc,221309.95, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,217414.4, Assoc-acdm,10.0, Never-married, Sales, Own-child, Black, Male,99999.0,0.0,40.0, United-States, <=50K
37.0, State-gov,87234.92, Bachelors,13.0, Divorced, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,172035.02, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
30.0, Private,269514.62, Bachelors,14.0, Separated, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,124955.055, Masters,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Local-gov,157561.86, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
21.0, ?,191600.66, 5th-6th,9.0, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,32.0, Mexico, <=50K
36.0, Private,301493.53, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K
28.0, Private,190290.92, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.540977, United-States, <=50K
41.0, Private,285391.44, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
45.0, Private,182987.55, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
77.0, Local-gov,94176.34, 7th-8th,8.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,210887.67, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
28.0, Private,116540.94, HS-grad,9.0, Divorced, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Private,222423.55, HS-grad,9.0, Married-spouse-absent, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386.0,0.0,40.0, United-States, >50K
24.0, Private,137234.25, Some-college,11.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, State-gov,187528.95, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,1.0, United-States, <=50K
39.0, Private,117867.02, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K
40.0, Private,356368.7, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
18.0, Local-gov,87581.88, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,13492.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
44.0, State-gov,166973.38, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,48.0, United-States, >50K
39.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Private,209833.84, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,43.0, United-States, <=50K
90.0, Private,99726.16, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Black, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Self-emp-inc,13492.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,150757.94, 10th,6.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,83203.95, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, State-gov,187730.48, Masters,16.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,99999.0,0.0,20.0, United-States, >50K
31.0, Local-gov,13492.0, Masters,13.0, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,103602.63, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,99.0, United-States, <=50K
35.0, Private,194252.0, Some-college,9.0, Divorced, Craft-repair, Husband, White, Male,0.0,0.0,41.0, United-States, <=50K
17.0, ?,182916.78, 12th,6.0, Never-married, ?, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
28.0, Private,145987.8, 11th,1.0, Never-married, Priv-house-serv, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Local-gov,343938.66, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,2041.2089,0.0,40.0, United-States, >50K
25.0, Private,186932.27, 12th,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,1.0, United-States, <=50K
43.0, Private,155206.67, 9th,8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
